Measurement time:; 13/8/2024 16:21:48
Radiation device:; Synergy Accelerator
Energy:; 6 MeV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 60 x 60 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 0,0; 37,0; 114,87; 362330,4; 98,15
0,0; 0,0; 36,0; 115,62; 364676,1; 98,67
0,0; 0,0; 35,0; 116,45; 367303,8; 99,13
0,0; 0,0; 34,0; 117,10; 369362,8; 99,47
0,0; 0,0; 33,0; 117,49; 370593,5; 99,70
0,0; 0,0; 32,0; 118,00; 372195,5; 99,87
0,0; 0,0; 31,0; 118,31; 373157,8; 99,97
0,0; 0,0; 30,0; 118,63; 374188,5; 100,00
0,0; 0,0; 29,0; 118,86; 374918,7; 100,00
0,0; 0,0; 28,0; 119,09; 375631,8; 99,97
0,0; 0,0; 27,0; 119,16; 375841,6; 99,91
0,0; 0,0; 26,0; 119,19; 375957,7; 99,73
0,0; 0,0; 25,0; 119,35; 376452,2; 99,76
0,0; 0,0; 24,0; 119,40; 376623,7; 99,52
0,0; 0,0; 22,9; 119,30; 376283,0; 99,47
0,0; 0,0; 21,9; 119,34; 376413,2; 99,19
0,0; 0,0; 20,9; 119,33; 376394,1; 98,91
0,0; 0,0; 19,9; 119,18; 375904,4; 98,80
0,0; 0,0; 18,9; 119,26; 376179,5; 98,58
0,0; 0,0; 17,9; 119,14; 375799,1; 98,43
0,0; 0,0; 16,9; 118,90; 375035,7; 98,04
0,0; 0,0; 15,9; 118,83; 374806,1; 97,71
0,0; 0,0; 14,9; 118,73; 374490,7; 97,44
0,0; 0,0; 13,9; 118,46; 373657,2; 97,14
0,0; 0,0; 12,9; 118,25; 372986,4; 96,83
0,0; 0,0; 11,9; 118,07; 372420,8; 96,47
0,0; 0,0; 10,9; 117,74; 371364,0; 96,03
0,0; 0,0; 9,9; 117,47; 370531,0; 95,72
0,0; 0,0; 8,9; 117,07; 369272,0; 95,21
0,0; 0,0; 7,9; 116,85; 368565,8; 94,91
0,0; 0,0; 6,9; 116,24; 366644,6; 94,25
0,0; 0,0; 5,8; 115,74; 365073,6; 93,66
0,0; 0,0; 4,8; 115,10; 363050,8; 93,12
0,0; 0,0; 3,8; 114,42; 360892,3; 92,43
0,0; 0,0; 2,8; 113,44; 357804,8; 91,31
0,0; 0,0; 1,8; 112,28; 354157,9; 90,36
0,0; 0,0; 0,0; 111,05; 350260,7; 89,18


Measurement time:; 13/8/2024 15:03:53
Radiation device:; Synergy Accelerator
Energy:; 9 MeV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 200 x 200 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 0,0; 60,0; 1,51; 4770,7; 1,38
0,0; 0,0; 59,4; 1,41; 4445,2; 1,36
0,0; 0,0; 58,2; 1,44; 4550,0; 1,38
0,0; 0,0; 57,3; 1,43; 4520,0; 1,37
0,0; 0,0; 56,2; 1,46; 4614,8; 1,39
0,0; 0,0; 55,2; 1,45; 4561,5; 1,37
0,0; 0,0; 54,2; 1,51; 4759,2; 1,42
0,0; 0,0; 53,2; 1,54; 4847,2; 1,45
0,0; 0,0; 52,2; 1,58; 4969,5; 1,48
0,0; 0,0; 51,2; 1,62; 5108,8; 1,51
0,0; 0,0; 50,2; 1,84; 5813,7; 1,71
0,0; 0,0; 49,2; 2,16; 6819,1; 2,00
0,0; 0,0; 48,2; 2,69; 8492,2; 2,49
0,0; 0,0; 47,2; 3,39; 10692,5; 3,11
0,0; 0,0; 46,2; 4,73; 14914,5; 4,34
0,0; 0,0; 45,2; 6,18; 19496,0; 5,63
0,0; 0,0; 44,2; 8,25; 26019,5; 7,49
0,0; 0,0; 43,2; 11,06; 34890,2; 10,02
0,0; 0,0; 42,2; 14,25; 44956,8; 12,85
0,0; 0,0; 41,2; 18,53; 58440,8; 16,65
0,0; 0,0; 40,2; 23,00; 72531,6; 20,59
0,0; 0,0; 39,2; 27,98; 88262,0; 25,00
0,0; 0,0; 38,1; 34,50; 108826,9; 30,77
0,0; 0,0; 37,2; 40,51; 127779,4; 35,88
0,0; 0,0; 36,1; 46,25; 145889,2; 40,89
0,0; 0,0; 35,1; 53,40; 168432,5; 47,22
0,0; 0,0; 34,1; 61,04; 192540,4; 53,47
0,0; 0,0; 33,1; 66,49; 209723,5; 58,25
0,0; 0,0; 32,1; 73,38; 231464,3; 64,12
0,0; 0,0; 31,1; 80,32; 253350,1; 69,91
0,0; 0,0; 30,1; 85,82; 270688,3; 74,50
0,0; 0,0; 29,1; 91,90; 289879,4; 79,54
0,0; 0,0; 28,1; 96,89; 305596,5; 83,54
0,0; 0,0; 27,1; 101,39; 319794,6; 87,25
0,0; 0,0; 26,1; 105,29; 332111,2; 90,42
0,0; 0,0; 25,1; 108,80; 343175,0; 93,06
0,0; 0,0; 24,1; 111,76; 352520,3; 95,19
0,0; 0,0; 23,1; 114,05; 359749,9; 97,08
0,0; 0,0; 22,1; 115,69; 364909,3; 98,23
0,0; 0,0; 21,1; 117,23; 369757,6; 99,30
0,0; 0,0; 20,0; 118,28; 373087,7; 99,71
0,0; 0,0; 19,0; 118,72; 374458,7; 100,00
0,0; 0,0; 18,0; 118,84; 374833,2; 99,73
0,0; 0,0; 17,0; 118,68; 374343,4; 99,42
0,0; 0,0; 16,0; 118,23; 372923,7; 98,81
0,0; 0,0; 15,0; 117,53; 370727,2; 97,91
0,0; 0,0; 14,0; 116,64; 367893,1; 97,06
0,0; 0,0; 13,0; 116,18; 366456,9; 96,22
0,0; 0,0; 12,0; 114,82; 362169,4; 95,15
0,0; 0,0; 11,0; 114,04; 359702,1; 94,07
0,0; 0,0; 10,0; 112,80; 355798,0; 93,07
0,0; 0,0; 9,0; 111,84; 352762,0; 91,92
0,0; 0,0; 8,0; 111,03; 350222,0; 90,87
0,0; 0,0; 7,0; 109,55; 345537,1; 89,54
0,0; 0,0; 6,0; 108,44; 342055,0; 88,63
0,0; 0,0; 5,0; 107,57; 339307,5; 87,55
0,0; 0,0; 3,9; 106,43; 335691,0; 86,33
0,0; 0,0; 2,9; 104,82; 330634,9; 85,09
0,0; 0,0; 1,9; 103,78; 327331,8; 83,77
0,0; 0,0; 0,9; 102,08; 321966,6; 82,53
0,0; 0,0; 0,0; 101,46; 320039,9; 81,73


Measurement time:; 13/8/2024 15:12:18
Radiation device:; Synergy Accelerator
Energy:; 12 MeV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 200 x 200 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 0,0; 80,0; 2,25; 7100,5; 2,20
0,0; 0,0; 79,4; 2,12; 6678,5; 2,14
0,0; 0,0; 78,2; 2,16; 6812,3; 2,16
0,0; 0,0; 77,2; 2,15; 6793,7; 2,15
0,0; 0,0; 76,2; 2,16; 6810,5; 2,16
0,0; 0,0; 75,2; 2,19; 6916,2; 2,16
0,0; 0,0; 74,2; 2,15; 6785,6; 2,14
0,0; 0,0; 73,2; 2,24; 7060,7; 2,20
0,0; 0,0; 72,2; 2,20; 6943,1; 2,15
0,0; 0,0; 71,2; 2,24; 7067,7; 2,20
0,0; 0,0; 70,2; 2,23; 7044,2; 2,18
0,0; 0,0; 69,2; 2,29; 7233,2; 2,21
0,0; 0,0; 68,2; 2,26; 7119,9; 2,20
0,0; 0,0; 67,2; 2,37; 7467,5; 2,26
0,0; 0,0; 66,2; 2,44; 7687,3; 2,33
0,0; 0,0; 65,2; 2,52; 7960,5; 2,44
0,0; 0,0; 64,1; 2,82; 8900,5; 2,68
0,0; 0,0; 63,1; 3,18; 10022,8; 3,03
0,0; 0,0; 62,2; 3,67; 11577,1; 3,47
0,0; 0,0; 61,1; 4,49; 14159,7; 4,22
0,0; 0,0; 60,1; 5,37; 16938,8; 5,10
0,0; 0,0; 59,1; 6,94; 21881,3; 6,41
0,0; 0,0; 58,1; 8,58; 27057,0; 8,03
0,0; 0,0; 57,1; 10,45; 32945,7; 9,84
0,0; 0,0; 56,1; 12,99; 40980,3; 12,01
0,0; 0,0; 55,1; 15,95; 50299,9; 14,84
0,0; 0,0; 54,1; 19,30; 60860,3; 17,73
0,0; 0,0; 53,1; 22,75; 71743,2; 21,02
0,0; 0,0; 52,1; 27,03; 85267,6; 24,85
0,0; 0,0; 51,1; 31,15; 98252,2; 28,69
0,0; 0,0; 50,1; 36,41; 114844,4; 32,89
0,0; 0,0; 49,1; 41,40; 130592,4; 37,51
0,0; 0,0; 48,1; 45,21; 142595,8; 41,63
0,0; 0,0; 47,1; 51,90; 163711,7; 46,43
0,0; 0,0; 46,1; 55,27; 174347,2; 50,66
0,0; 0,0; 45,1; 62,07; 195768,7; 55,51
0,0; 0,0; 44,1; 66,58; 210015,5; 59,69
0,0; 0,0; 43,1; 71,93; 226881,4; 64,37
0,0; 0,0; 42,1; 76,69; 241892,2; 68,31
0,0; 0,0; 41,1; 81,37; 256644,3; 72,45
0,0; 0,0; 40,1; 85,43; 269452,5; 76,19
0,0; 0,0; 39,0; 90,04; 284012,7; 79,51
0,0; 0,0; 38,1; 93,76; 295737,4; 82,93
0,0; 0,0; 37,0; 97,16; 306447,4; 85,80
0,0; 0,0; 36,0; 99,98; 315363,3; 88,29
0,0; 0,0; 35,0; 103,83; 327515,4; 90,68
0,0; 0,0; 34,0; 106,06; 334529,0; 92,72
0,0; 0,0; 33,0; 108,53; 342322,9; 94,37
0,0; 0,0; 32,0; 109,23; 344524,8; 96,00
0,0; 0,0; 31,0; 111,21; 350775,8; 97,04
0,0; 0,0; 30,0; 113,58; 358245,3; 98,17
0,0; 0,0; 29,0; 114,02; 359646,0; 98,76
0,0; 0,0; 28,0; 115,18; 363307,4; 99,36
0,0; 0,0; 27,0; 115,43; 364098,7; 99,83
0,0; 0,0; 26,0; 116,62; 367838,3; 99,84
0,0; 0,0; 25,0; 116,80; 368420,8; 100,00
0,0; 0,0; 24,0; 115,97; 365790,8; 99,93
0,0; 0,0; 23,0; 117,24; 369784,2; 99,70
0,0; 0,0; 22,0; 116,89; 368683,8; 99,51
0,0; 0,0; 21,0; 116,27; 366736,8; 99,03
0,0; 0,0; 20,0; 115,38; 363936,9; 98,67
0,0; 0,0; 19,0; 116,75; 368264,4; 98,11
0,0; 0,0; 17,9; 114,92; 362476,8; 97,54
0,0; 0,0; 16,9; 115,37; 363891,1; 97,16
0,0; 0,0; 15,9; 114,70; 361782,0; 96,57
0,0; 0,0; 14,9; 114,08; 359819,0; 96,09
0,0; 0,0; 13,9; 113,40; 357696,6; 95,45
0,0; 0,0; 12,9; 113,86; 359134,1; 94,95
0,0; 0,0; 11,9; 112,07; 353484,3; 94,41
0,0; 0,0; 10,9; 113,43; 357771,5; 93,73
0,0; 0,0; 9,9; 111,29; 351043,7; 93,20
0,0; 0,0; 8,9; 111,41; 351406,6; 92,50
0,0; 0,0; 7,9; 110,30; 347904,7; 91,93
0,0; 0,0; 6,9; 110,66; 349046,7; 91,26
0,0; 0,0; 5,9; 109,32; 344823,1; 90,51
0,0; 0,0; 4,8; 109,26; 344634,5; 89,77
0,0; 0,0; 3,9; 107,76; 339895,7; 88,99
0,0; 0,0; 2,8; 106,68; 336473,9; 87,86
0,0; 0,0; 1,9; 106,23; 335078,3; 86,95
0,0; 0,0; 0,0; 104,48; 329544,1; 85,56


